FAILAVG,TXDURATION,METRIC,MXN,M_STEP,M_PACKET,INTERFACES,PDF,COMP,TX,TXX
0.424562,1448,261,25,50,2048,3,0.92692,1.737806679,SI,1
0.0210689,1448,153,25,50,2048,3,0.92692,1.021522352,SI,1
0.42837,1448,263,25,50,2048,3,0.92692,1.749383342,SI,1
0.000238473,972,104,25,50,2048,3,0.92692,1.00023853,SI,1
0.00971189,972,105,25,50,2048,3,0.92692,1.009807136,SI,1
0.298471,1448,214,25,50,2048,3,0.92692,1.425457821,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.0262312,1448,154,25,50,2048,3,0.92692,1.026937811,SI,1
0.0815595,1448,163,25,50,2048,3,0.92692,1.08880216,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.13229,972,119,25,50,2048,3,0.92692,1.152458771,SI,1
0.0640756,1448,160,25,50,2048,3,0.92692,1.068462367,SI,1
0.0250692,1448,154,25,50,2048,3,0.92692,1.025713825,SI,1
0.226097,1448,194,25,50,2048,3,0.92692,1.2921516,SI,1
0.046032,1448,157,25,50,2048,3,0.92692,1.048253191,SI,1
0.0262395,1448,154,25,50,2048,3,0.92692,1.026946564,SI,1
0.0223492,1448,154,25,50,2048,3,0.92692,1.022860105,SI,1
0.576761,1448,355,25,50,2048,3,0.92692,2.362731223,SI,1
0.0450342,1448,157,25,50,2048,3,0.92692,1.047157919,SI,1
0.422515,1448,260,25,50,2048,3,0.92692,1.731646709,SI,1
0.0544626,1448,159,25,50,2048,3,0.92692,1.057599625,SI,1
0.374099,1448,240,25,50,2048,3,0.92692,1.59769676,SI,1
0.322425,1448,222,25,50,2048,3,0.92692,1.475851382,SI,1
0.350497,1448,231,25,50,2048,3,0.92692,1.53963877,SI,1
0.648505,1448,428,25,50,2048,3,0.92692,2.844990683,SI,1
0.422071,1448,260,25,50,2048,3,0.92692,1.730316354,SI,1
0.0334228,1448,155,25,50,2048,3,0.92692,1.034578511,SI,1
0.362233,1448,236,25,50,2048,3,0.92692,1.567970748,SI,1
0.37001,1448,239,25,50,2048,3,0.92692,1.587326783,SI,1
0.597948,1448,374,25,50,2048,3,0.92692,2.487240456,SI,1
0.421333,1448,260,25,50,2048,3,0.92692,1.728109604,SI,1
0.0354111,1448,156,25,50,2048,3,0.92692,1.03671108,SI,1
0.345959,1448,230,25,50,2048,3,0.92692,1.528956136,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.0672224,1448,161,25,50,2048,3,0.92692,1.072066911,SI,1
0.456417,1448,277,25,50,2048,3,0.92692,1.839645464,SI,1
0.573964,1448,353,25,50,2048,3,0.92692,2.347219484,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.599057,1448,375,25,50,2048,3,0.92692,2.494120112,SI,1
0.669955,1448,456,25,50,2048,3,0.92692,3.029889864,SI,1
0.0416086,1448,157,25,50,2048,3,0.92692,1.043415039,SI,1
0.0702312,1448,161,25,50,2048,3,0.92692,1.075536198,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.399319,1448,250,25,50,2048,3,0.92692,1.664777145,SI,1
0.278827,1448,208,25,50,2048,3,0.92692,1.386629838,SI,1
0.783161,1448,694,25,50,2048,3,0.92692,4.611716527,SI,1
0.722781,1448,543,25,50,2048,3,0.92692,3.607256357,SI,1
0.0626121,1448,160,25,50,2048,3,0.92692,1.066794227,SI,1
0.787218,1448,707,25,50,2048,3,0.92692,4.699645647,SI,1
0.00240822,972,104,25,50,2048,3,0.92692,1.002414034,SI,1
0.167016,972,124,25,50,2048,3,0.92692,1.200503251,SI,1
0.0859476,1448,164,25,50,2048,3,0.92692,1.094029183,SI,1
0.0660355,1448,161,25,50,2048,3,0.92692,1.070704508,SI,1
0.571455,1448,351,25,50,2048,3,0.92692,2.333477231,SI,1
0.161666,1448,179,25,50,2048,3,0.92692,1.192841994,SI,1
0.771824,1448,659,25,50,2048,3,0.92692,4.382581867,SI,1
0.22035,1448,193,25,50,2048,3,0.92692,1.28262682,SI,1
0.327986,1448,224,25,50,2048,3,0.92692,1.488064237,SI,1
0.597462,1448,374,25,50,2048,3,0.92692,2.484237513,SI,1
0.312785,1448,219,25,50,2048,3,0.92692,1.45514868,SI,1
0.028525,1448,155,25,50,2048,3,0.92692,1.029362567,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.423215,1448,261,25,50,2048,3,0.92692,1.733748277,SI,1
0.174183,1448,182,25,50,2048,3,0.92692,1.210922032,SI,1
0.74955,1448,601,25,50,2048,3,0.92692,3.992812937,SI,1
0.588919,1448,366,25,50,2048,3,0.92692,2.432610605,SI,1
0.270809,1448,206,25,50,2048,3,0.92692,1.371382806,SI,1
0.0458142,1448,157,25,50,2048,3,0.92692,1.048013919,SI,1
0.421311,1448,260,25,50,2048,3,0.92692,1.728043906,SI,1
0.402132,1448,251,25,50,2048,3,0.92692,1.672610008,SI,1
0.449251,1448,273,25,50,2048,3,0.92692,1.815709152,SI,1
0.40303,1448,252,25,50,2048,3,0.92692,1.675126053,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.763458,1448,636,25,50,2048,3,0.92692,4.227579035,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.405502,1448,253,25,50,2048,3,0.92692,1.682091445,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.409046,1448,254,25,50,2048,3,0.92692,1.692179087,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.319949,1448,221,25,50,2048,3,0.92692,1.470477949,SI,1
0.597672,1448,374,25,50,2048,3,0.92692,2.485534191,SI,1
0.796595,1448,740,25,50,2048,3,0.92692,4.916299993,SI,1
0.00355347,1448,151,25,50,2048,3,0.92692,1.003566142,SI,1
0,972,104,25,50,2048,3,0.92692,1,SI,1
0.313432,1448,219,25,50,2048,3,0.92692,1.456519966,SI,1
0.563425,1448,344,25,50,2048,3,0.92692,2.290557178,SI,1
0.454653,1448,276,25,50,2048,3,0.92692,1.833694877,SI,1
0.770138,1448,655,25,50,2048,3,0.92692,4.350436349,SI,1
0.056308,1448,159,25,50,2048,3,0.92692,1.059667773,SI,1
0.357696,1448,234,25,50,2048,3,0.92692,1.556895177,SI,1
0.0439697,1448,157,25,50,2048,3,0.92692,1.045991952,SI,1
0.00281735,1448,151,25,50,2048,3,0.92692,1.00282531,SI,1
0.03789,1448,156,25,50,2048,3,0.92692,1.039382191,SI,1
0.216222,1448,192,25,50,2048,3,0.92692,1.275871484,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.260279,1448,203,25,50,2048,3,0.92692,1.35186104,SI,1
0.340385,1448,228,25,50,2048,3,0.92692,1.516035869,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.533516,1448,322,25,50,2048,3,0.92692,2.143696247,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.445254,1448,271,25,50,2048,3,0.92692,1.802626788,SI,1
0.406138,1448,253,25,50,2048,3,0.92692,1.683892891,SI,1
0.781577,1448,689,25,50,2048,3,0.92692,4.578272435,SI,1
0.486024,1448,292,25,50,2048,3,0.92692,1.945616138,SI,1
0.310138,1448,218,25,50,2048,3,0.92692,1.449565275,SI,1
0.0716427,1448,162,25,50,2048,3,0.92692,1.077171473,SI,1
0.268354,1448,205,25,50,2048,3,0.92692,1.366781203,SI,1
0.297102,1448,214,25,50,2048,3,0.92692,1.422681527,SI,1
0.653283,1448,434,25,50,2048,3,0.92692,2.884196621,SI,1
0.488705,1448,294,25,50,2048,3,0.92692,1.95581807,SI,1
0.576144,1448,355,25,50,2048,3,0.92692,2.359291835,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.303228,1448,216,25,50,2048,3,0.92692,1.435189703,SI,1
0.00442062,972,104,25,50,2048,3,0.92692,1.004440249,SI,1
0.535667,1448,324,25,50,2048,3,0.92692,2.153626815,SI,1
0.414785,1448,257,25,50,2048,3,0.92692,1.708773699,SI,1
0,972,104,25,50,2048,3,0.92692,1,SI,1
0.476729,1448,287,25,50,2048,3,0.92692,1.911055648,SI,1
0.314177,1448,219,25,50,2048,3,0.92692,1.458102163,SI,1
0.563778,1448,345,25,50,2048,3,0.92692,2.292410745,SI,1
0.395751,1448,249,25,50,2048,3,0.92692,1.654946884,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.0461998,1448,157,25,50,2048,3,0.92692,1.048437608,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.156357,1448,178,25,50,2048,3,0.92692,1.185335503,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.0540269,1448,159,25,50,2048,3,0.92692,1.057112512,SI,1
0.0628185,1448,160,25,50,2048,3,0.92692,1.067029172,SI,1
0.6455,1448,424,25,50,2048,3,0.92692,2.820874471,SI,1
0.0255016,1448,154,25,50,2048,3,0.92692,1.02616895,SI,1
0.425288,1448,262,25,50,2048,3,0.92692,1.740001949,SI,1
0.0365978,1448,156,25,50,2048,3,0.92692,1.03798808,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.734392,1448,566,25,50,2048,3,0.92692,3.764946839,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.785092,1448,700,25,50,2048,3,0.92692,4.653153908,SI,1
0.435545,1448,266,25,50,2048,3,0.92692,1.771620413,SI,1
0.0285753,1448,155,25,50,2048,3,0.92692,1.029415867,SI,1
0.413012,1448,256,25,50,2048,3,0.92692,1.70361234,SI,1
0,1448,150,25,50,2048,3,0.92692,1,SI,1
0.083589,1448,164,25,50,2048,3,0.92692,1.09121344,SI,1
0.392282,1448,247,25,50,2048,3,0.92692,1.645500051,SI,1
0.386585,1448,245,25,50,2048,3,0.92692,1.630217716,SI,1
0.357655,1448,234,25,50,2048,3,0.92692,1.556795803,SI,1
0.419116,1448,259,25,50,2048,3,0.92692,1.721514106,SI,1
0.0283112,1448,154,25,50,2048,3,0.92692,1.029136077,SI,1
0.225886,1448,194,25,50,2048,3,0.92692,1.291799399,SI,1
0.60844,1448,384,25,50,2048,3,0.92692,2.553887016,SI,1
0.0549732,1448,159,25,50,4096,3,0.00001,1.058171049,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0479793,1448,158,25,50,4096,3,0.00001,1.050397329,NO,0
0.0376557,1448,156,25,50,4096,3,0.00001,1.039129135,NO,0
0.025509,1448,154,25,50,4096,3,0.00001,1.026176743,NO,0
0.0634287,1448,160,25,50,4096,3,0.00001,1.067724369,NO,0
0.247946,1448,200,25,50,4096,3,0.00001,1.329691751,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.041596,1448,157,25,50,4096,3,0.00001,1.043401321,NO,0
0.315686,1448,220,25,50,4096,3,0.00001,1.461317465,NO,0
0.00243574,1448,150,25,50,4096,3,0.00001,1.002441687,NO,0
0.0365878,1448,156,25,50,4096,3,0.00001,1.037977306,NO,0
0.432976,1448,265,25,50,4096,3,0.00001,1.763593781,NO,0
0.0673234,1448,161,25,50,4096,3,0.00001,1.072183005,NO,0
0.416699,1448,258,25,50,4096,3,0.00001,1.71438074,NO,0
0.424562,1448,261,25,50,4096,3,0.00001,1.737806679,NO,0
0.0445118,1448,157,25,50,4096,3,0.00001,1.0465854,NO,0
0.42837,1448,263,25,50,4096,3,0.00001,1.749383342,NO,0
0.00161553,1448,150,25,50,4096,3,0.00001,1.001618144,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0699025,1448,161,25,50,4096,3,0.00001,1.075156099,NO,0
0.0390971,1448,156,25,50,4096,3,0.00001,1.040687878,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0762473,1448,163,25,50,4096,3,0.00001,1.082540814,NO,0
0.0815595,1448,163,25,50,4096,3,0.00001,1.08880216,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0441384,1448,157,25,50,4096,3,0.00001,1.046176559,NO,0
0.0640756,1448,160,25,50,4096,3,0.00001,1.068462367,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.226097,1448,194,25,50,4096,3,0.00001,1.2921516,NO,0
0.046032,1448,157,25,50,4096,3,0.00001,1.048253191,NO,0
0.0262395,1448,154,25,50,4096,3,0.00001,1.026946564,NO,0
0.0223492,1448,154,25,50,4096,3,0.00001,1.022860105,NO,0
0.0450342,1448,157,25,50,4096,3,0.00001,1.047157919,NO,0
0.422515,1448,260,25,50,4096,3,0.00001,1.731646709,NO,0
0.0544626,1448,159,25,50,4096,3,0.00001,1.057599625,NO,0
0.412999,1448,256,25,50,4096,3,0.00001,1.703574611,NO,0
0.374099,1448,240,25,50,4096,3,0.00001,1.59769676,NO,0
0.322425,1448,222,25,50,4096,3,0.00001,1.475851382,NO,0
0.350497,1448,231,25,50,4096,3,0.00001,1.53963877,NO,0
0.0334228,1448,155,25,50,4096,3,0.00001,1.034578511,NO,0
0.362233,1448,236,25,50,4096,3,0.00001,1.567970748,NO,0
0.25915,1448,203,25,50,4096,3,0.00001,1.349800904,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0672224,1448,161,25,50,4096,3,0.00001,1.072066911,NO,0
0.456417,1448,277,25,50,4096,3,0.00001,1.839645464,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0259986,1448,154,25,50,4096,3,0.00001,1.026692569,NO,0
0.000446301,1448,150,25,50,4096,3,0.00001,1.0004465,NO,0
0.0416086,1448,157,25,50,4096,3,0.00001,1.043415039,NO,0
0.0702312,1448,161,25,50,4096,3,0.00001,1.075536198,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.399319,1448,250,25,50,4096,3,0.00001,1.664777145,NO,0
0.0626121,1448,160,25,50,4096,3,0.00001,1.066794227,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0157449,1448,152,25,50,4096,3,0.00001,1.015996768,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0859476,1448,164,25,50,4096,3,0.00001,1.094029183,NO,0
0.0660355,1448,161,25,50,4096,3,0.00001,1.070704508,NO,0
0.035731,1448,156,25,50,4096,3,0.00001,1.037055013,NO,0
0.327986,1448,224,25,50,4096,3,0.00001,1.488064237,NO,0
0.244067,1448,199,25,50,4096,3,0.00001,1.322868561,NO,0
0.0553451,1448,159,25,50,4096,3,0.00001,1.058587639,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.402132,1448,251,25,50,4096,3,0.00001,1.672610008,NO,0
0.0457446,1448,157,25,50,4096,3,0.00001,1.047937481,NO,0
0.40303,1448,252,25,50,4096,3,0.00001,1.675126053,NO,0
0.405502,1448,253,25,50,4096,3,0.00001,1.682091445,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.409046,1448,254,25,50,4096,3,0.00001,1.692179087,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.319949,1448,221,25,50,4096,3,0.00001,1.470477949,NO,0
0.00355347,1448,151,25,50,4096,3,0.00001,1.003566142,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.056308,1448,159,25,50,4096,3,0.00001,1.059667773,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.357696,1448,234,25,50,4096,3,0.00001,1.556895177,NO,0
0.0439697,1448,157,25,50,4096,3,0.00001,1.045991952,NO,0
0.03789,1448,156,25,50,4096,3,0.00001,1.039382191,NO,0
0.403619,1448,252,25,50,4096,3,0.00001,1.676780447,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.406138,1448,253,25,50,4096,3,0.00001,1.683892891,NO,0
0.0716427,1448,162,25,50,4096,3,0.00001,1.077171473,NO,0
0.268354,1448,205,25,50,4096,3,0.00001,1.366781203,NO,0
0.221847,1448,193,25,50,4096,3,0.00001,1.285094319,NO,0
0.303228,1448,216,25,50,4096,3,0.00001,1.435189703,NO,0
0.0139081,1448,152,25,50,4096,3,0.00001,1.014104264,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0461998,1448,157,25,50,4096,3,0.00001,1.048437608,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0540269,1448,159,25,50,4096,3,0.00001,1.057112512,NO,0
0.0628185,1448,160,25,50,4096,3,0.00001,1.067029172,NO,0
0.0522712,1448,158,25,50,4096,3,0.00001,1.055154175,NO,0
0.0210815,1448,153,25,50,4096,3,0.00001,1.021535501,NO,0
0.0255016,1448,154,25,50,4096,3,0.00001,1.02616895,NO,0
0.425288,1448,262,25,50,4096,3,0.00001,1.740001949,NO,0
0.051048,1448,158,25,50,4096,3,0.00001,1.05379408,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0791101,1448,163,25,50,4096,3,0.00001,1.085906144,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.405728,1448,253,25,50,4096,3,0.00001,1.68273114,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.083589,1448,164,25,50,4096,3,0.00001,1.09121344,NO,0
0.00326609,1448,151,25,50,4096,3,0.00001,1.003276792,NO,0
0.357655,1448,234,25,50,4096,3,0.00001,1.556795803,NO,0
0.0117456,1448,152,25,50,4096,3,0.00001,1.011885199,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.041596,1448,157,25,50,4096,3,0.00001,1.043401321,NO,0
0.0262395,1448,154,25,50,4096,3,0.00001,1.026946564,NO,0
0.327986,1448,224,25,50,4096,3,0.00001,1.488064237,NO,0
0.0544626,1448,159,25,50,4096,3,0.00001,1.057599625,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.035731,1448,156,25,50,4096,3,0.00001,1.037055013,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.357696,1448,234,25,50,4096,3,0.00001,1.556895177,NO,0
0.0439697,1448,157,25,50,4096,3,0.00001,1.045991952,NO,0
0.0628185,1448,160,25,50,4096,3,0.00001,1.067029172,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.221847,1448,193,25,50,4096,3,0.00001,1.285094319,NO,0
0.0461998,1448,157,25,50,4096,3,0.00001,1.048437608,NO,0
0.319949,1448,221,25,50,4096,3,0.00001,1.470477949,NO,0
0.405728,1448,253,25,50,4096,3,0.00001,1.68273114,NO,0
0.406138,1448,253,25,50,4096,3,0.00001,1.683892891,NO,0
0.402132,1448,251,25,50,4096,3,0.00001,1.672610008,NO,0
0.0210815,1448,153,25,50,4096,3,0.00001,1.021535501,NO,0
0.00326609,1448,151,25,50,4096,3,0.00001,1.003276792,NO,0
0.399319,1448,250,25,50,4096,3,0.00001,1.664777145,NO,0
0.40303,1448,252,25,50,4096,3,0.00001,1.675126053,NO,0
0.00355347,1448,151,25,50,4096,3,0.00001,1.003566142,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.244067,1448,199,25,50,4096,3,0.00001,1.322868561,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0139081,1448,152,25,50,4096,3,0.00001,1.014104264,NO,0
0.0540269,1448,159,25,50,4096,3,0.00001,1.057112512,NO,0
0.0673234,1448,161,25,50,4096,3,0.00001,1.072183005,NO,0
0.0441384,1448,157,25,50,4096,3,0.00001,1.046176559,NO,0
0.0259986,1448,154,25,50,4096,3,0.00001,1.026692569,NO,0
0.374099,1448,240,25,50,4096,3,0.00001,1.59769676,NO,0
0.0457446,1448,157,25,50,4096,3,0.00001,1.047937481,NO,0
0.403619,1448,252,25,50,4096,3,0.00001,1.676780447,NO,0
0.0716427,1448,162,25,50,4096,3,0.00001,1.077171473,NO,0
0.0445118,1448,157,25,50,4096,3,0.00001,1.0465854,NO,0
0.0640756,1448,160,25,50,4096,3,0.00001,1.068462367,NO,0
0.0702312,1448,161,25,50,4096,3,0.00001,1.075536198,NO,0
0.0660355,1448,161,25,50,4096,3,0.00001,1.070704508,NO,0
0.422515,1448,260,25,50,4096,3,0.00001,1.731646709,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.000446301,1448,150,25,50,4096,3,0.00001,1.0004465,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0223492,1448,154,25,50,4096,3,0.00001,1.022860105,NO,0
0.0553451,1448,159,25,50,4096,3,0.00001,1.058587639,NO,0
0.00243574,1448,150,25,50,4096,3,0.00001,1.002441687,NO,0
0.226097,1448,194,25,50,4096,3,0.00001,1.2921516,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.315686,1448,220,25,50,4096,3,0.00001,1.461317465,NO,0
0.0762473,1448,163,25,50,4096,3,0.00001,1.082540814,NO,0
0.456417,1448,277,25,50,4096,3,0.00001,1.839645464,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.449251,1448,273,25,50,4096,3,0.00001,1.815709152,NO,0
0.226097,1448,194,25,50,4096,3,0.00001,1.2921516,NO,0
0.424562,1448,261,25,50,4096,3,0.00001,1.737806679,NO,0
0.350497,1448,231,25,50,4096,3,0.00001,1.53963877,NO,0
0.0416086,1448,157,25,50,4096,3,0.00001,1.043415039,NO,0
0.0117456,1448,152,25,50,4096,3,0.00001,1.011885199,NO,0
0.0634287,1448,160,25,50,4096,3,0.00001,1.067724369,NO,0
0.041596,1448,157,25,50,4096,3,0.00001,1.043401321,NO,0
0.0262395,1448,154,25,50,4096,3,0.00001,1.026946564,NO,0
0.0365878,1448,156,25,50,4096,3,0.00001,1.037977306,NO,0
0.0450342,1448,157,25,50,4096,3,0.00001,1.047157919,NO,0
0.42837,1448,263,25,50,4096,3,0.00001,1.749383342,NO,0
0.22035,1448,193,25,50,4096,3,0.00001,1.28262682,NO,0
0.416699,1448,258,25,50,4096,3,0.00001,1.71438074,NO,0
0.327986,1448,224,25,50,4096,3,0.00001,1.488064237,NO,0
0.00161553,1448,150,25,50,4096,3,0.00001,1.001618144,NO,0
0.315686,1448,220,25,50,4096,3,0.00001,1.461317465,NO,0
0.0762473,1448,163,25,50,4096,3,0.00001,1.082540814,NO,0
0.456417,1448,277,25,50,4096,3,0.00001,1.839645464,NO,0
0.576761,1448,355,25,50,4096,3,0.00001,2.362731223,NO,0
0.0441384,1448,157,25,50,4096,3,0.00001,1.046176559,NO,0
0.046032,1448,157,25,50,4096,3,0.00001,1.048253191,NO,0
0.00281735,1448,151,25,50,4096,3,0.00001,1.00282531,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.416699,1448,258,25,50,4096,3,0.00001,1.71438074,NO,0
0.412999,1448,256,25,50,4096,3,0.00001,1.703574611,NO,0
0.563778,1448,345,25,50,4096,3,0.00001,2.292410745,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.226097,1448,194,25,50,4096,3,0.00001,1.2921516,NO,0
0.0439697,1448,157,25,50,4096,3,0.00001,1.045991952,NO,0
0.0628185,1448,160,25,50,4096,3,0.00001,1.067029172,NO,0
0.00161553,1448,150,25,50,4096,3,0.00001,1.001618144,NO,0
0.25915,1448,203,25,50,4096,3,0.00001,1.349800904,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.648505,1448,428,25,50,4096,3,0.00001,2.844990683,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.425288,1448,262,25,50,4096,3,0.00001,1.740001949,NO,0
0.27483,1448,207,25,50,4096,3,0.00001,1.378986996,NO,0
0.409046,1448,254,25,50,4096,3,0.00001,1.692179087,NO,0
0.0553451,1448,159,25,50,4096,3,0.00001,1.058587639,NO,0
0.0223492,1448,154,25,50,4096,3,0.00001,1.022860105,NO,0
0.0762473,1448,163,25,50,4096,3,0.00001,1.082540814,NO,0
0.056308,1448,159,25,50,4096,3,0.00001,1.059667773,NO,0
0.0117456,1448,152,25,50,4096,3,0.00001,1.011885199,NO,0
0.357655,1448,234,25,50,4096,3,0.00001,1.556795803,NO,0
0.0553451,1448,159,25,50,4096,3,0.00001,1.058587639,NO,0
0.0441384,1448,157,25,50,4096,3,0.00001,1.046176559,NO,0
0.046032,1448,157,25,50,4096,3,0.00001,1.048253191,NO,0
0.432976,1448,265,25,50,4096,3,0.00001,1.763593781,NO,0
0.422515,1448,260,25,50,4096,3,0.00001,1.731646709,NO,0
0.270809,1448,206,25,50,4096,3,0.00001,1.371382806,NO,0
0.0223492,1448,154,25,50,4096,3,0.00001,1.022860105,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0139081,1448,152,25,50,4096,3,0.00001,1.014104264,NO,0
0.374099,1448,240,25,50,4096,3,0.00001,1.59769676,NO,0
0.0457446,1448,157,25,50,4096,3,0.00001,1.047937481,NO,0
0.403619,1448,252,25,50,4096,3,0.00001,1.676780447,NO,0
0.0660355,1448,161,25,50,4096,3,0.00001,1.070704508,NO,0
0.00243574,1448,150,25,50,4096,3,0.00001,1.002441687,NO,0
0.357655,1448,234,25,50,4096,3,0.00001,1.556795803,NO,0
0.0626121,1448,160,25,50,4096,3,0.00001,1.066794227,NO,0
0.357696,1448,234,25,50,4096,3,0.00001,1.556895177,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.0354111,1448,156,25,50,4096,3,0.00001,1.03671108,NO,0
0.0640756,1448,160,25,50,4096,3,0.00001,1.068462367,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.272154,1448,206,25,50,4096,3,0.00001,1.37391701,NO,0
0.0255016,1448,154,25,50,4096,3,0.00001,1.02616895,NO,0
0.488705,1448,294,25,50,4096,3,0.00001,1.95581807,NO,0
0.421333,1448,260,25,50,4096,3,0.00001,1.728109604,NO,0
0.244067,1448,199,25,50,4096,3,0.00001,1.322868561,NO,0
0.00243574,1448,150,25,50,4096,3,0.00001,1.002441687,NO,0
0.0157449,1448,152,25,50,4096,3,0.00001,1.015996768,NO,0
0.645957,1448,425,25,50,4096,3,0.00001,2.824515666,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.563425,1448,344,25,50,4096,3,0.00001,2.290557178,NO,0
0.0334228,1448,155,25,50,4096,3,0.00001,1.034578511,NO,0
0.278827,1448,208,25,50,4096,3,0.00001,1.386629838,NO,0
0.6455,1448,424,25,50,4096,3,0.00001,2.820874471,NO,0
0,1448,150,25,50,4096,3,0.00001,1,NO,0
0.445254,1448,271,25,50,4096,3,0.00001,1.802626788,NO,0
